Date,Mkt-RF,SMB,HML,RF
-0--2-17--,0.3,-0.21,0.12,0.0
-0--2-17--,0.01,-0.17,-0.09,0.0
-0--2-17--,0.07,-0.13,-0.04,0.0
-0--2-17--,-0.29,-0.04,-0.62,0.0
-0--2-17--,-0.04,0.21,-0.4,0.0
-0--2-17--,-0.26,-0.25,0.02,0.0
-0--0-17--,1.15,-0.42,0.44,0.0
-0--0-17--,-0.45,-0.13,-0.38,0.0
-0--0-17--,0.24,-0.12,0.18,0.0
-0--0-17--,-0.38,-0.01,-0.11,0.0
-0--0-17--,-0.26,-0.01,-0.04,0.0
-0--0-17--,-0.29,-0.06,-0.52,0.0
-0--0-17--,0.08,-0.31,-0.14,0.0
-0--1-17--,0.64,0.11,-0.08,0.0
-0--1-17--,0.19,0.11,-0.02,0.0
-0--1-17--,-0.45,0.0,-0.3,0.0
-0--1-17--,1.07,0.13,0.2,0.0
-0--1-17--,0.33,0.26,0.23,0.0
-0--1-17--,-0.02,0.36,-0.28,0.0
-0--2-17--,-0.14,0.19,-0.34,0.0
-0--2-17--,-0.75,-0.06,-0.1,0.0
-0--2-17--,-0.27,-0.36,-0.5,0.0
-0--2-17--,0.19,0.27,0.16,0.0
-0--2-17--,0.08,0.15,-0.1,0.0
-0--2-17--,-0.03,0.02,-0.28,0.0
-0--2-17--,0.55,-0.09,0.43,0.0
-0--2-17--,0.26,0.17,-0.11,0.0
-0--3-17--,-0.1,-0.21,0.26,0.0
-0--3-17--,-0.13,0.27,-0.37,0.0
-0--0-17--,-0.18,-0.13,-0.18,0.0
-0--0-17--,-0.02,-0.36,0.02,0.0
-0--0-17--,-0.22,-0.09,-0.12,0.0
-0--0-17--,-0.03,-0.18,0.14,0.0
-0--0-17--,-0.09,0.07,-0.06,0.0
-0--1-17--,0.23,0.13,0.22,0.0
-0--1-17--,0.11,0.28,0.06,0.0
-0--1-17--,-0.14,-0.19,-0.37,0.0
-0--1-17--,-0.73,0.16,-0.74,0.0
-0--1-17--,-0.01,-0.1,0.06,0.0
-0--1-17--,0.59,-0.04,-0.11,0.0
-0--1-17--,-0.17,0.46,-0.22,0.0
-0--1-17--,-0.19,0.27,-0.23,0.0
-0--2-17--,0.57,-0.12,0.11,0.0
-0--2-17--,-0.03,0.14,0.15,0.0
-0--2-17--,1.59,-0.56,0.48,0.0
-0--2-17--,0.57,0.06,0.1,0.0
-0--2-17--,0.19,0.42,0.23,0.0
-0--2-17--,-0.09,0.14,-0.76,0.0
-0--2-17--,-0.14,-0.02,-0.18,0.0
-0--0-17--,0.11,0.08,-0.16,0.0
-0--0-17--,0.4,-0.08,-0.13,0.0
-0--0-17--,-0.39,-0.39,0.09,0.0
-0--0-17--,0.42,-0.24,-0.22,0.0
-0--0-17--,0.49,-0.3,0.23,0.0
-0--0-17--,-0.03,0.24,0.08,0.0
-0--0-17--,-0.16,0.27,-0.53,0.0
-0--1-17--,0.18,0.16,0.09,0.0
-0--1-17--,-0.19,-0.01,0.02,0.0
-0--1-17--,0.13,-0.15,-0.44,0.0
-0--1-17--,0.46,-0.12,0.2,0.0
-0--1-17--,0.38,0.21,-0.11,0.0
-0--1-17--,-1.13,0.36,-0.02,0.0
-0--1-17--,-0.26,-0.37,-0.41,0.0
-0--1-17--,0.94,-0.06,0.38,0.0
-0--2-17--,0.46,0.14,-0.21,0.0
-0--2-17--,-0.02,-0.08,0.14,0.0
-0--2-17--,0.38,0.15,-0.24,0.0
-0--2-17--,0.15,-0.24,-0.42,0.0
-0--2-17--,-0.09,-0.01,-0.1,0.0
-0--2-17--,-0.06,0.06,-0.09,0.0
-0--3-17--,0.01,-0.01,-0.21,0.0
-0--3-17--,0.05,0.01,-0.45,0.0
-0--0-17--,0.64,0.21,0.09,0.0
-0--0-17--,0.76,0.27,-0.21,0.0
-0--0-17--,-0.23,-0.01,-0.21,0.0
-0--0-17--,-0.24,0.07,0.29,0.0
-0--0-17--,0.0,-0.04,0.02,0.0
-0--0-17--,-0.07,0.37,0.41,0.0
-0--0-17--,-0.06,-0.16,1.31,0.0
-0--1-17--,-0.25,-0.12,0.55,0.0
-0--1-17--,0.53,0.1,-0.26,0.0
-0--1-17--,-0.06,0.12,-0.54,0.0
-0--1-17--,-0.7,-0.36,-0.25,0.0
-0--1-17--,0.36,0.08,0.0,0.0
-0--1-17--,0.62,-0.14,-0.48,0.0
-0--2-17--,-0.58,0.28,-0.29,0.0
-0--2-17--,-0.12,0.01,-0.66,0.0
-0--2-17--,0.05,0.27,-0.17,0.0
-0--2-17--,0.18,0.28,-0.1,0.0
-0--2-17--,0.07,-0.03,0.16,0.0
-0--2-17--,-0.29,-0.01,1.03,0.0
-0--2-17--,0.67,-0.18,0.31,0.0
-0--2-17--,-0.5,0.53,0.9,0.0
-0--3-17--,-0.16,0.1,-0.18,0.0
-0--0-17--,0.09,-0.27,0.9,0.0
-0--0-17--,-0.14,-0.19,0.22,0.0
-0--0-17--,0.19,-0.13,-0.38,0.0
-0--0-17--,-0.55,0.11,0.28,0.0
-0--0-17--,0.18,-0.18,-0.38,0.0
-0--1-17--,0.21,-0.16,-0.03,0.0
-0--1-17--,0.09,0.28,-0.03,0.0
-0--1-17--,0.71,-0.18,-0.26,0.0
-0--1-17--,0.24,0.03,0.02,0.0
-0--1-17--,0.64,0.1,-0.14,0.0
-0--1-17--,0.0,0.12,0.09,0.0
-0--1-17--,0.01,0.08,-0.19,0.0
-0--1-17--,0.48,0.09,-0.07,0.0
-0--2-17--,0.28,0.01,0.06,0.0
-0--2-17--,-0.21,0.15,-0.12,0.0
-0--2-17--,-0.18,0.21,-0.03,0.0
-0--2-17--,0.24,-0.1,0.44,0.0
-0--2-17--,0.39,-0.1,-0.15,0.0
-0--2-17--,-0.2,-0.18,0.12,0.0
-0--2-17--,-0.1,0.19,0.31,0.0
-0--3-17--,0.12,0.04,0.33,0.0
-0--0-17--,0.27,-0.41,0.23,0.0
-0--0-17--,-0.01,-0.24,0.02,0.0
-0--0-17--,0.01,-0.09,-0.06,0.0
-0--0-17--,0.01,-0.03,0.02,0.0
-0--0-17--,0.18,0.06,-0.15,0.0
-0--0-17--,-0.16,0.06,0.01,0.0
-0--0-17--,-0.36,-0.29,-0.09,0.0
-0--1-17--,-1.0,0.31,0.17,0.0
-0--1-17--,-0.09,-0.04,-0.35,0.0
-0--1-17--,0.56,-0.42,-0.25,0.0
-0--1-17--,-0.14,-0.33,-0.18,0.0
-0--1-17--,0.48,0.1,-0.18,0.0
-0--1-17--,-1.02,0.58,-0.09,0.0
-0--1-17--,-0.26,0.04,0.16,0.0
-0--2-17--,0.07,-0.02,-0.02,0.0
-0--2-17--,0.61,-0.39,-0.26,0.0
-0--2-17--,-0.07,0.28,0.28,0.0
-0--2-17--,-0.14,0.15,0.07,0.0
-0--2-17--,0.4,0.23,0.28,0.0
-0--2-17--,0.05,0.24,-0.24,0.0
-0--2-17--,-0.28,0.05,-0.26,0.0
-0--3-17--,0.24,-0.19,-0.25,0.0
-0--3-17--,0.8,0.19,-0.19,0.0
-0--0-17--,0.21,0.2,0.24,0.0
-0--0-17--,-0.16,-0.23,0.03,0.0
-0--0-17--,-0.38,0.18,-0.29,0.0
-0--0-17--,0.18,0.03,0.05,0.0
-0--0-17--,0.44,0.28,-0.43,0.0
-0--0-17--,0.03,0.04,0.09,0.0
-0--1-17--,0.64,-0.53,0.03,0.0
-0--1-17--,0.42,0.0,0.35,0.0
-0--1-17--,-0.11,0.16,0.18,0.0
-0--1-17--,0.03,0.07,-0.05,0.0
-0--1-17--,0.08,0.14,-0.02,0.0
-0--1-17--,0.13,-0.05,0.13,0.0
-0--1-17--,0.38,0.04,0.17,0.0
-0--2-17--,-0.16,0.01,0.19,0.0
-0--2-17--,-0.09,-0.03,0.47,0.0
-0--2-17--,0.13,0.13,0.05,0.0
-0--2-17--,-0.25,0.34,0.13,0.0
-0--2-17--,-0.19,-0.09,0.29,0.0
-0--2-17--,0.28,0.22,0.14,0.0
-0--2-17--,0.37,0.38,0.03,0.0
-0--2-17--,0.32,-0.05,-0.19,0.0
-1--0-17--,0.21,0.22,-0.13,0.0
-1--0-17--,0.28,-0.11,0.11,0.0
-1--0-17--,0.03,0.01,-0.32,0.0
-1--0-17--,0.18,-0.41,0.07,0.0
-1--0-17--,0.0,0.06,-0.03,0.0
-1--0-17--,-0.09,-0.05,-0.08,0.0
-1--1-17--,0.43,0.18,0.09,0.0
-1--1-17--,0.24,-0.12,-0.11,0.0
-1--1-17--,-0.03,0.2,-0.54,0.0
-1--1-17--,0.19,0.06,-0.03,0.0
-1--1-17--,0.03,-0.13,0.14,0.0
-1--1-17--,-0.08,-0.22,-0.05,0.0
-1--1-17--,0.13,-0.19,0.06,0.0
-1--1-17--,-0.01,-0.33,0.2,0.0
-1--2-17--,0.1,-0.25,0.09,0.0
-1--2-17--,-0.2,-0.01,0.13,0.0
-1--2-17--,0.05,-0.09,0.4,0.0
-1--2-17--,-0.36,0.16,-0.02,0.0
-1--2-17--,-0.01,-0.23,0.03,0.0
-1--2-17--,0.57,-0.03,-0.63,0.0
-1--3-17--,0.01,0.13,-0.06,0.0
-1--3-17--,0.11,0.3,-0.19,0.0
-1--0-17--,0.16,-0.26,0.26,0.0
-1--0-17--,0.07,-0.1,0.38,0.0
-1--0-17--,0.13,-0.19,-0.46,0.0
-1--0-17--,0.17,0.22,0.1,0.0
-1--0-17--,-0.21,-0.43,-0.07,0.0
-1--0-17--,0.14,-0.06,-0.22,0.0
-1--0-17--,-0.35,-0.06,0.37,0.0
-1--1-17--,-0.18,0.06,-0.14,0.0
-1--1-17--,-0.28,-0.35,-0.13,0.0
-1--1-17--,-0.03,-0.15,-0.1,0.0
-1--1-17--,-0.63,-0.35,-0.01,0.0
-1--1-17--,0.77,0.24,-0.53,0.0
-1--1-17--,0.02,0.45,0.16,0.0
-1--2-17--,0.06,0.18,-0.19,0.0
-1--2-17--,0.66,0.2,-0.16,0.0
-1--2-17--,0.33,0.51,0.15,0.0
-1--2-17--,0.06,-0.08,0.0,0.0
-1--2-17--,0.27,-0.03,-0.18,0.0
-1--2-17--,-0.24,-0.07,-0.25,0.0
-1--2-17--,0.53,-0.26,0.06,0.0
-1--2-17--,0.01,0.12,1.0,0.0
-1--3-17--,0.46,-0.29,-0.17,0.0
-1--0-17--,-0.15,0.11,0.24,0.0
-1--0-17--,-0.05,-0.29,0.65,0.0
-1--0-17--,-0.37,-0.14,-0.13,0.0
-1--0-17--,-0.37,-0.55,-0.44,0.0
-1--0-17--,0.26,0.1,-0.21,0.0
-1--0-17--,0.52,-0.2,-0.02,0.0
-1--1-17--,0.22,-0.15,-0.02,0.0
-1--1-17--,0.12,-0.21,0.23,0.0
-1--1-17--,0.26,0.43,-0.34,0.0
-1--1-17--,-0.47,0.25,-0.21,0.0
-1--1-17--,0.24,-0.09,-0.17,0.0
-1--1-17--,0.9,0.12,0.2,0.0
-1--1-17--,-0.16,0.03,-0.12,0.0
-1--2-17--,-0.1,0.23,0.37,0.0
-1--2-17--,0.35,0.2,0.33,0.0
-1--2-17--,-0.05,0.15,-0.13,0.0
-1--2-17--,0.03,-0.02,0.01,0.0
-1--2-17--,-0.06,0.14,-0.05,0.0
-1--2-17--,0.23,0.34,-0.19,0.0
-1--2-17--,0.23,0.22,0.04,0.0
-1--2-17--,-0.19,0.24,0.1,0.0
-0--0-18--,0.03,0.01,0.02,0.0
-0--0-18--,0.64,0.21,-0.03,0.0
-0--0-18--,0.38,-0.22,-0.17,0.0
-0--0-18--,0.89,-0.19,0.45,0.0
-0--0-18--,0.58,-0.31,-0.31,0.0
-0--0-18--,0.03,0.02,-0.07,0.0
-0--0-18--,0.23,-0.08,-0.12,0.0
-0--1-18--,-0.01,0.14,0.55,0.0
-0--1-18--,0.57,0.19,0.29,0.0
-0--1-18--,0.76,-0.12,0.11,0.0
-0--1-18--,0.29,0.2,-0.09,0.0
-0--1-18--,-0.22,-0.23,-0.06,0.0
-0--1-18--,0.27,-0.44,-0.3,0.0
-0--1-18--,-0.03,-0.23,-0.25,0.0
-0--1-18--,0.49,0.31,-0.13,0.0
-0--2-18--,0.63,-0.16,-0.19,0.0
-0--2-18--,0.44,0.23,-0.2,0.0
-0--2-18--,0.15,0.18,0.23,0.0
-0--2-18--,-0.3,-0.09,-0.18,0.0
-0--2-18--,0.92,-0.24,-0.49,0.0
-0--2-18--,-0.58,0.18,-0.05,0.0
-0--3-18--,-0.92,-0.04,-0.23,0.0
-0--3-18--,-0.21,-0.29,-0.14,0.0
-0--0-18--,0.3,0.4,0.39,0.01
-0--0-18--,-1.86,0.26,-0.11,0.01
-0--0-18--,-3.09,0.58,0.17,0.01
-0--0-18--,-0.35,-1.77,-0.3,0.01
-0--0-18--,0.06,0.52,-0.09,0.01
-0--0-18--,-2.34,1.46,0.24,0.01
-0--0-18--,0.07,-0.9,-0.36,0.01
-0--1-18--,1.19,-0.37,-0.2,0.01
-0--1-18--,0.16,0.14,-0.27,0.01
-0--1-18--,1.37,-0.37,-0.04,0.01
-0--1-18--,1.19,-0.04,-0.46,0.01
-0--1-18--,0.2,0.23,-0.03,0.01
-0--1-18--,0.06,0.48,0.13,0.01
-0--2-18--,-0.54,0.09,-0.37,0.01
-0--2-18--,-0.35,0.4,0.07,0.01
-0--2-18--,0.06,0.04,-0.22,0.01
-0--2-18--,0.95,-0.3,0.04,0.01
-0--2-18--,0.89,-0.44,-0.18,0.01
-0--2-18--,-0.89,0.09,0.13,0.01
-0--2-18--,-1.02,0.33,-0.4,0.01
-0--0-18--,-0.98,0.51,0.22,0.01
-0--0-18--,-0.15,0.18,-0.45,0.01
-0--0-18--,0.59,-0.76,-0.17,0.01
-0--0-18--,0.71,0.62,-0.03,0.01
-0--0-18--,-0.04,0.13,-0.26,0.01
-0--0-18--,0.36,-0.28,-0.52,0.01
-0--0-18--,1.06,-0.4,-0.19,0.01
-0--1-18--,0.35,0.39,0.21,0.01
-0--1-18--,-0.45,0.43,0.04,0.01
-0--1-18--,-0.38,0.26,-0.25,0.01
-0--1-18--,-0.13,-0.22,-0.04,0.01
-0--1-18--,0.1,-0.19,0.34,0.01
-0--1-18--,-1.01,0.36,0.17,0.01
-0--2-18--,-0.08,-0.28,0.06,0.01
-0--2-18--,0.28,0.46,0.38,0.01
-0--2-18--,-1.77,0.87,-0.11,0.01
-0--2-18--,-1.68,0.13,0.01,0.01
-0--2-18--,1.47,-0.86,-0.34,0.01
-0--2-18--,-0.53,0.55,0.53,0.01
-0--2-18--,-0.54,-0.51,0.14,0.01
-0--2-18--,0.99,-0.34,-0.16,0.01
-0--3-18--,0.13,0.17,0.0,0.01
-0--0-18--,-1.28,0.49,0.28,0.01
-0--0-18--,0.37,-0.35,-0.05,0.01
-0--0-18--,0.48,-0.19,-0.19,0.01
-0--0-18--,0.96,-0.47,0.29,0.01
-0--0-18--,-1.12,0.84,0.07,0.01
-0--0-18--,0.42,-0.1,-0.24,0.01
-0--1-18--,1.29,-0.3,0.07,0.01
-0--1-18--,-0.36,0.4,0.45,0.01
-0--1-18--,0.41,-0.33,-0.08,0.01
-0--1-18--,-0.07,0.16,0.3,0.01
-0--1-18--,0.56,-0.08,-0.06,0.01
-0--1-18--,0.69,-0.4,-0.53,0.01
-0--1-18--,0.33,0.22,0.17,0.01
-0--1-18--,-0.37,0.03,0.76,0.01
-0--2-18--,-0.59,0.14,0.39,0.01
-0--2-18--,-0.24,-0.39,0.25,0.01
-0--2-18--,-0.53,0.41,0.72,0.01
-0--2-18--,-0.35,-0.32,-0.03,0.01
-0--2-18--,0.64,-0.38,-0.61,0.01
-0--2-18--,0.21,-0.12,-0.14,0.01
-0--3-18--,-0.46,0.17,-0.08,0.01
-0--0-18--,-0.17,-0.1,-0.35,0.01
-0--0-18--,-0.27,0.7,-0.16,0.01
-0--0-18--,-0.1,0.17,-0.3,0.01
-0--0-18--,0.76,-0.36,-0.15,0.01
-0--0-18--,0.32,0.1,-0.25,0.01
-0--0-18--,0.01,0.21,-0.09,0.01
-0--0-18--,0.53,-0.36,0.02,0.01
-0--1-18--,0.73,-0.29,0.12,0.01
-0--1-18--,0.34,0.15,0.02,0.01
-0--1-18--,0.09,-0.11,-0.03,0.01
-0--1-18--,-0.6,0.15,0.25,0.01
-0--1-18--,0.19,0.18,-0.32,0.01
-0--1-18--,0.16,0.27,0.04,0.01
-0--1-18--,-0.18,0.31,-0.4,0.01
-0--2-18--,0.56,-0.15,-0.1,0.01
-0--2-18--,-0.19,-0.18,0.29,0.01
-0--2-18--,-0.35,0.17,-0.75,0.01
-0--2-18--,-0.16,0.6,-1.14,0.01
-0--2-18--,-0.42,-0.38,-0.05,0.01
-0--2-18--,-0.14,-0.03,-0.23,0.01
-0--2-18--,-1.12,0.65,-0.49,0.01
-0--3-18--,0.86,-0.37,0.1,0.01
-0--3-18--,-0.33,0.55,-0.5,0.01
-0--0-18--,0.67,-0.51,0.07,0.01
-0--0-18--,0.59,0.08,-0.1,0.01
-0--0-18--,0.06,0.32,-0.43,0.01
-0--0-18--,0.62,-0.35,0.15,0.01
-0--0-18--,0.08,0.1,0.66,0.01
-0--0-18--,0.0,0.07,-0.42,0.01
-0--1-18--,0.27,-0.1,-0.06,0.01
-0--1-18--,0.02,0.07,-0.52,0.01
-0--1-18--,-0.08,0.09,-0.1,0.01
-0--1-18--,-0.21,-0.26,-0.42,0.01
-0--1-18--,-0.23,-0.14,-0.41,0.01
-0--1-18--,-0.33,0.31,-0.01,0.01
-0--1-18--,-0.72,-0.08,0.16,0.01
-0--2-18--,0.25,0.26,-0.45,0.01
-0--2-18--,-0.56,0.07,-0.27,0.01
-0--2-18--,0.46,-0.06,0.44,0.01
-0--2-18--,-1.37,0.01,0.38,0.01
-0--2-18--,0.03,0.01,-0.02,0.01
-0--2-18--,-0.66,-0.23,0.24,0.01
-0--2-18--,0.09,-0.39,-0.18,0.01
-0--2-18--,0.57,0.03,-0.09,0.01
-0--0-18--,-0.44,-0.33,0.07,0.01
-0--0-18--,0.02,0.12,0.1,0.01
-0--0-18--,0.01,-0.17,0.23,0.01
-0--0-18--,0.51,-0.56,0.04,0.01
-0--0-18--,0.83,0.03,-0.44,0.01
-0--0-18--,0.84,-0.16,0.09,0.01
-0--1-18--,0.23,-0.35,-0.1,0.01
-0--1-18--,-1.15,-0.18,-0.34,0.01
-0--1-18--,0.71,-0.4,-0.81,0.01
-0--1-18--,0.28,0.01,-0.29,0.01
-0--1-18--,-0.11,-0.12,0.26,0.01
-0--1-18--,0.17,-0.11,-0.22,0.01
-0--1-18--,0.3,0.06,0.08,0.01
-0--1-18--,-0.27,0.33,0.01,0.01
-0--2-18--,0.22,0.03,-0.18,0.01
-0--2-18--,-0.12,-0.18,0.44,0.01
-0--2-18--,0.4,-0.42,0.31,0.01
-0--2-18--,0.65,-0.17,-0.58,0.01
-0--2-18--,-0.13,0.37,0.67,0.01
-0--2-18--,-0.23,-0.15,0.65,0.01
-0--3-18--,-0.38,0.06,1.33,0.01
-0--3-18--,0.18,-0.22,-0.15,0.01
-0--0-18--,-0.19,0.14,-0.26,0.01
-0--0-18--,-0.2,-0.24,-0.68,0.01
-0--0-18--,0.25,-0.61,0.07,0.01
-0--0-18--,0.14,-0.22,-0.25,0.01
-0--0-18--,0.44,-0.17,0.18,0.01
-0--0-18--,0.02,0.11,0.06,0.01
-0--0-18--,-0.18,0.13,-0.35,0.01
-0--1-18--,-1.05,0.26,-0.19,0.01
-0--1-18--,-0.6,-0.4,-0.33,0.01
-0--1-18--,0.39,-0.04,-0.12,0.01
-0--1-18--,-0.95,-0.02,-0.23,0.01
-0--1-18--,0.57,-0.6,0.28,0.01
-0--1-18--,0.43,0.18,0.09,0.01
-0--2-18--,0.42,-0.16,0.18,0.01
-0--2-18--,0.42,0.37,0.12,0.01
-0--2-18--,0.14,0.36,-0.3,0.01
-0--2-18--,-0.38,0.04,-0.45,0.01
-0--2-18--,0.63,0.02,-0.34,0.01
-0--2-18--,0.9,-0.12,-0.22,0.01
-0--2-18--,0.04,-0.12,-0.11,0.01
-0--2-18--,0.43,-0.15,-0.37,0.01
-0--3-18--,-0.4,0.45,-0.49,0.01
-0--3-18--,-0.4,0.31,-0.43,0.01
-0--0-18--,-0.09,-0.3,0.03,0.01
-0--0-18--,-0.43,-0.08,-0.16,0.01
-0--0-18--,-0.57,0.15,0.69,0.01
-0--0-18--,-0.4,-0.17,0.18,0.01
-0--0-18--,-0.39,-0.15,-0.08,0.01
-0--1-18--,0.31,-0.08,-0.13,0.01
-0--1-18--,0.27,-0.34,-0.25,0.01
-0--1-18--,0.21,-0.19,-0.09,0.01
-0--1-18--,0.41,-0.33,-0.05,0.01
-0--1-18--,0.15,0.17,0.01,0.01
-0--1-18--,-0.23,0.12,0.62,0.01
-0--1-18--,0.54,-0.05,0.02,0.01
-0--1-18--,0.31,-0.03,0.69,0.01
-0--2-18--,0.82,-0.21,0.05,0.01
-0--2-18--,0.13,-0.08,0.28,0.01
-0--2-18--,-0.38,0.05,-0.27,0.01
-0--2-18--,0.2,0.21,-0.2,0.01
-0--2-18--,-0.13,0.03,-0.5,0.01
-0--2-18--,-0.24,-0.53,-0.25,0.01
-0--2-18--,-0.21,0.33,-0.33,0.01
-1--0-18--,0.1,-0.58,-0.08,0.01
-1--0-18--,-0.34,-0.41,0.59,0.01
-1--0-18--,-0.15,-0.17,0.18,0.01
-1--0-18--,-0.72,0.07,1.15,0.01
-1--0-18--,-0.64,-0.2,0.26,0.01
-1--0-18--,-0.47,-0.2,0.66,0.01
-1--0-18--,-0.27,-0.55,0.3,0.01
-1--1-18--,-2.3,1.0,1.09,0.01
-1--1-18--,-1.94,0.02,-0.23,0.01
-1--1-18--,0.74,-0.24,-1.56,0.01
-1--1-18--,-0.38,0.16,0.5,0.01
-1--1-18--,1.69,-0.4,-0.79,0.01
-1--1-18--,-0.18,0.11,-0.21,0.01
-1--1-18--,-1.14,0.27,0.22,0.01
-1--1-18--,-0.15,-0.71,0.34,0.01
-1--2-18--,-0.44,0.06,-0.61,0.01
-1--2-18--,-1.08,-0.43,-0.04,0.01
-1--2-18--,-2.22,0.6,0.37,0.01
-1--2-18--,0.69,-1.35,-0.2,0.01
-1--2-18--,-1.08,0.38,0.7,0.01
-1--2-18--,-0.38,-0.19,1.22,0.01
-1--3-18--,1.01,-0.05,-0.25,0.01
-1--3-18--,1.29,-0.01,-1.02,0.01
-1--0-18--,1.11,0.63,-0.54,0.01
-1--0-18--,-0.01,0.76,-0.01,0.01
-1--0-18--,0.05,-0.39,0.55,0.01
-1--0-18--,0.45,-0.15,0.07,0.01
-1--0-18--,1.43,-0.6,-0.92,0.01
-1--0-18--,-0.15,0.06,0.02,0.01
-1--0-18--,-0.88,-0.12,0.28,0.01
-1--1-18--,-1.68,0.0,0.79,0.01
-1--1-18--,-0.06,-0.38,-0.13,0.01
-1--1-18--,-0.49,-0.09,0.34,0.01
-1--1-18--,0.52,-0.22,-0.44,0.01
-1--1-18--,0.29,0.01,0.13,0.01
-1--1-18--,-1.11,0.42,1.11,0.01
-1--2-18--,-1.75,0.02,0.05,0.01
-1--2-18--,0.58,-0.08,0.01,0.01
-1--2-18--,0.02,0.37,-0.26,0.01
-1--2-18--,-0.4,0.33,-0.44,0.01
-1--2-18--,1.12,-0.84,-0.07,0.01
-1--2-18--,-0.04,-0.25,-0.06,0.01
-1--2-18--,1.68,-0.11,-1.12,0.01
-1--2-18--,0.07,0.23,-0.21,0.01
-1--3-18--,0.22,-0.11,-0.43,0.01
-1--0-18--,1.27,-0.16,-0.44,0.01
-1--0-18--,-2.44,0.19,0.05,0.01
-1--0-18--,-0.39,-0.24,0.13,0.01
-1--0-18--,-1.02,-0.13,-0.46,0.01
-1--0-18--,-1.14,0.56,0.77,0.01
-1--1-18--,-0.87,-0.97,-0.55,0.01
-1--1-18--,0.04,-0.46,-0.33,0.01
-1--1-18--,1.2,0.3,-0.12,0.01
-1--1-18--,-0.12,-0.36,0.01,0.01
-1--1-18--,-1.6,0.16,0.75,0.01
-1--1-18--,-1.34,0.16,0.74,0.01
-1--1-18--,-0.38,-0.43,-0.22,0.01
-1--1-18--,-0.87,0.13,0.1,0.01
-1--2-18--,-1.41,-0.24,0.72,0.01
-1--2-18--,-1.71,-0.11,0.5,0.01
-1--2-18--,-1.32,1.17,-0.02,0.01
-1--2-18--,-0.59,-0.76,0.2,0.01
-1--2-18--,2.61,-1.04,-1.03,0.01
-1--2-18--,0.92,0.58,-0.31,0.01
-1--2-18--,0.57,0.51,0.34,0.01
-1--3-18--,0.78,0.04,-0.33,0.01
-0--0-19--,-0.02,-0.02,0.0,0.01
-0--0-19--,-0.16,0.37,0.41,0.01
-0--0-19--,-1.28,1.04,1.07,0.01
-0--0-19--,2.51,-1.23,-0.26,0.01
-0--0-19--,1.03,0.98,-0.71,0.01
-0--0-19--,0.8,-0.06,-0.39,0.01
-0--0-19--,1.0,0.27,-0.14,0.01
-0--1-19--,0.1,-0.39,0.1,0.01
-0--1-19--,-0.01,0.13,0.06,0.01
-0--1-19--,-0.46,-0.06,0.48,0.01
-0--1-19--,0.66,-0.35,-0.64,0.01
-0--1-19--,0.16,-0.13,0.38,0.01
-0--1-19--,0.5,-0.06,-0.33,0.01
-0--1-19--,1.13,-0.55,-0.06,0.01
-0--2-19--,0.06,0.11,0.13,0.01
-0--2-19--,-1.08,0.2,0.18,0.01
-0--2-19--,0.05,-0.21,-0.11,0.01
-0--2-19--,0.13,0.18,0.05,0.01
-0--2-19--,1.05,0.11,-0.09,0.01
-0--2-19--,-0.67,0.24,0.16,0.01
-0--2-19--,0.0,-0.04,0.29,0.01
-0--3-19--,1.14,-0.76,-0.55,0.01
-0--3-19--,0.63,0.12,-0.74,0.01
-0--0-19--,0.08,-0.24,-0.02,0.01
-0--0-19--,0.44,0.32,-0.51,0.01
-0--0-19--,0.59,-0.41,-0.35,0.01
-0--0-19--,-0.25,0.03,0.11,0.01
-0--0-19--,-1.01,0.14,-0.08,0.01
-0--0-19--,-0.34,-0.28,-0.33,0.01
-0--1-19--,0.1,0.05,0.03,0.01
-0--1-19--,1.25,-0.01,-0.16,0.01
-0--1-19--,0.26,0.01,-0.08,0.01
-0--1-19--,-0.06,0.33,-0.24,0.01
-0--1-19--,0.87,-0.32,0.42,0.01
-0--1-19--,0.3,0.33,0.03,0.01
-0--1-19--,0.21,0.11,0.26,0.01
-0--2-19--,0.33,-0.06,0.23,0.01
-0--2-19--,-0.28,0.15,-0.18,0.01
-0--2-19--,0.46,0.06,-0.62,0.01
-0--2-19--,0.24,0.02,-0.33,0.01
-0--2-19--,0.05,-0.08,-0.17,0.01
-0--2-19--,-0.07,0.11,-0.01,0.01
-0--2-19--,-0.28,-0.04,-0.06,0.01
-0--0-19--,0.51,-0.06,-0.55,0.01
-0--0-19--,-0.15,0.27,-0.32,0.01
-0--0-19--,-0.21,-0.21,-0.1,0.01
-0--0-19--,-0.54,-0.37,0.0,0.01
-0--0-19--,-0.9,-0.07,-0.04,0.01
-0--0-19--,-0.45,-0.27,-0.01,0.01
-0--1-19--,1.12,-0.18,-0.27,0.01
-0--1-19--,0.37,0.11,0.02,0.01
-0--1-19--,0.6,-0.19,-0.13,0.01
-0--1-19--,-0.09,-0.38,0.08,0.01
-0--1-19--,0.63,-0.1,-0.16,0.01
-0--1-19--,0.49,0.11,0.24,0.01
-0--1-19--,0.08,-0.19,-0.3,0.01
-0--2-19--,-0.25,0.28,-0.43,0.01
-0--2-19--,0.54,-0.36,-0.55,0.01
-0--2-19--,-1.62,0.24,0.04,0.01
-0--2-19--,-0.41,-0.3,-0.04,0.01
-0--2-19--,0.73,0.09,0.06,0.01
-0--2-19--,-0.24,0.22,0.21,0.01
